TranscriptID;ICR_expectedCount;ICR_TPM;ICR2_expectedCount;ICR2_TPM;ICR3_expectedCount;ICR3_TPM;ICR4_expectedCount;ICR4_TPM
MCU_000357-RA;37.00;8.65;52.00;9.93;37.00;8.63;47.00;13.10
MCU_000358-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000359-RA;312.00;21.47;274.00;15.57;264.00;18.15;132.00;11.05
MCU_000360-RA;609.00;9.10;883.00;10.94;706.00;10.54;495.00;9.06
MCU_000361-RA;4.91;0.32;9.86;0.53;0.00;0.00;3.59;0.28
MCU_000361-RB;319.09;24.05;324.14;20.17;252.00;18.97;127.41;11.67
MCU_000362-RA;309.00;14.33;422.38;16.21;321.33;14.89;276.00;15.62
MCU_000363-RA;2876.00;184.55;2834.00;150.26;2922.00;187.33;1943.00;151.79
MCU_000364-RA;454.54;14.50;1003.40;26.51;476.90;15.20;393.59;15.35
MCU_000364-RB;591.76;17.45;853.25;20.84;1267.86;37.35;491.31;17.71
MCU_000364-RC;792.70;23.68;774.36;19.16;861.24;25.71;235.10;8.59
MCU_000365-RA;654.00;56.31;959.00;68.11;668.00;57.45;495.00;51.74
MCU_000366-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000366-RB;111.00;8.82;214.00;14.04;109.00;8.65;82.00;7.92
MCU_000367-RA;8.00;1.23;6.00;0.76;5.00;0.77;5.00;0.92
MCU_000368-RA;3917.00;617.58;4833.00;625.41;3928.00;618.20;2988.00;566.85
MCU_000369-RA;1366.00;74.81;1887.00;85.44;1787.00;97.78;1299.00;86.71
MCU_000370-RA;94.00;2.47;0.00;0.00;197.00;5.17;27.76;0.89
MCU_000370-RB;0.00;0.00;122.00;2.75;0.00;0.00;53.24;1.77
MCU_000371-RA;184.00;8.32;245.39;9.18;254.20;11.49;161.00;8.89
MCU_000372-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000373-RA;753.00;68.73;776.00;58.41;1005.00;91.62;453.00;50.17
MCU_000374-RA;520.00;51.37;532.00;43.32;668.00;65.91;336.00;40.24
MCU_000376-RA;546.07;18.34;691.60;19.23;533.25;17.90;383.82;15.75
MCU_000376-RB;3.51;0.11;2.86;0.08;4.36;0.14;2.98;0.12
MCU_000377-RA;200.00;2.38;286.00;2.82;558.00;6.63;127.00;1.85
MCU_000378-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000379-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000381-RA;386.68;18.68;537.52;21.48;371.34;17.93;227.20;13.39
MCU_000381-RB;237.32;7.81;159.48;4.35;348.66;11.47;90.80;3.65
MCU_000382-RA;999.00;26.58;1291.00;28.46;1332.00;35.42;626.00;20.38
MCU_000383-RA;19.00;3.27;22.00;3.10;12.00;2.06;7.00;1.45
MCU_000384-RA;7.00;0.45;11.00;0.59;7.00;0.45;8.00;0.63
MCU_000385-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000386-RA;6.00;1.91;1.00;0.26;9.00;2.85;2.00;0.75
MCU_000387-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000388-RA;1.00;0.58;1.00;0.47;1.00;0.58;2.00;1.35
MCU_000389-RA;172.00;49.62;188.00;44.16;206.00;59.26;139.00;47.56
MCU_000390-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000390-RB;48.41;0.54;54.34;0.50;110.53;1.22;0.00;0.00
MCU_000390-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000390-RD;293.51;3.16;241.15;2.15;526.97;5.67;188.45;2.49
MCU_000390-RE;7.34;0.36;0.00;0.00;3.67;0.18;0.00;0.00
MCU_000390-RF;90.14;6.08;111.09;6.19;191.01;12.88;60.26;4.95
MCU_000390-RG;65.37;7.65;230.19;22.17;28.82;3.37;81.29;11.50
MCU_000391-RA;399.93;19.95;370.46;15.28;491.64;24.50;266.00;16.18
MCU_000391-RB;5.07;0.35;63.54;3.59;10.36;0.71;0.00;0.00
MCU_000392-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000393-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000393-RB;0.00;0.00;1.00;0.07;2.00;0.17;0.00;0.00
MCU_000393-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000394-RA;0.00;0.00;0.00;0.00;1.00;0.09;0.00;0.00
MCU_000395-RA;108.09;1.02;133.96;1.05;268.36;2.53;36.00;0.42
MCU_000395-RB;11.33;0.12;15.01;0.13;0.00;0.00;0.00;0.00
MCU_000395-RC;12.58;0.12;21.04;0.17;0.00;0.00;0.00;0.00
MCU_000395-RD;0.00;0.00;0.00;0.00;39.64;0.37;0.00;0.00
MCU_000396-RA;72.71;6.62;73.36;5.51;75.63;6.88;74.97;8.28
MCU_000396-RB;866.98;101.43;838.64;80.76;744.37;86.96;600.03;84.89
MCU_000396-RC;6.31;0.86;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000397-RA;345.00;14.33;445.00;15.30;335.00;13.91;268.00;13.59
MCU_000398-RA;10649.48;1966.35;9357.47;1415.48;7837.02;1444.12;8817.00;1952.55
MCU_000398-RB;103.52;14.65;44.53;5.18;47.98;6.78;49.00;8.36
MCU_000399-RA;0.00;0.00;1.13;0.08;4.21;0.37;0.00;0.00
MCU_000399-RB;616.27;14.61;324.01;6.37;1029.32;24.39;194.19;5.63
MCU_000399-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000399-RD;79.73;3.17;712.86;23.44;44.48;1.77;220.81;10.71
MCU_000400-RA;711.00;26.55;952.00;29.43;771.00;28.77;569.00;25.96
MCU_000401-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000402-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000403-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000405-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000405-RB;865.74;62.21;1104.68;65.56;859.61;61.71;662.12;57.87
MCU_000405-RC;13.26;1.68;8.32;0.87;8.39;1.06;1.88;0.29
MCU_000406-RA;656.00;277.04;930.00;317.80;741.00;311.81;750.00;371.37
MCU_000406-RB;2.77;0.45;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000407-RA;199.23;2.32;290.00;2.80;315.00;3.66;195.00;2.78
MCU_000408-RA;0.00;0.00;0.00;0.00;2.00;2.16;0.00;0.00
MCU_000409-RA;1.00;0.19;0.00;0.00;2.00;0.38;0.00;0.00
MCU_000410-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000411-RA;2.51;0.02;2.51;0.02;12.58;0.12;0.00;0.00
MCU_000411-RB;38.49;0.59;53.49;0.68;73.42;1.13;21.00;0.39
MCU_000412-RA;101.00;6.06;95.00;4.71;112.00;6.71;49.00;3.58
MCU_000413-RA;99.45;3.23;9.90;0.27;156.23;5.07;49.70;1.97
MCU_000413-RB;1167.55;41.38;1437.10;42.17;1678.77;59.46;776.30;33.62
MCU_000414-RA;425.45;9.95;567.00;10.99;870.42;20.34;236.00;6.75
MCU_000414-RB;0.00;0.00;0.00;0.00;39.58;0.91;0.00;0.00
MCU_000414-RC;78.55;1.81;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000416-RA;10497.00;731.03;12356.00;710.70;9423.00;655.57;6607.00;559.77
MCU_000417-RA;2.81;5.56;5.56;8.69;0.00;0.00;0.00;0.00
MCU_000418-RA;5986.00;679.97;6172.00;577.22;5829.00;661.21;5588.00;767.95
MCU_000419-RA;6811.40;212.97;6635.43;171.83;9441.04;295.00;4554.57;174.10
MCU_000420-RA;69.60;41.84;105.57;51.06;58.96;35.29;139.43;97.14
MCU_000421-RA;10.95;0.50;5.59;0.21;7.10;0.33;4.92;0.28
MCU_000421-RB;0.00;0.00;21.45;0.75;0.00;0.00;0.00;0.00
MCU_000421-RC;18.64;0.61;10.80;0.29;23.39;0.77;0.00;0.00
MCU_000421-RD;15.59;0.49;0.00;0.00;22.75;0.71;0.00;0.00
MCU_000421-RE;199.81;4.89;251.17;5.09;281.76;6.88;211.08;6.31
MCU_000422-RA;1.00;0.47;1.00;0.38;3.00;1.41;0.00;0.00
MCU_000423-RA;902.00;23.47;834.00;17.98;871.00;22.65;527.00;16.77
MCU_000424-RA;102.00;13.13;100.00;10.59;164.00;21.08;53.00;8.24
MCU_000425-RA;270.00;36.07;356.00;39.10;264.00;35.21;168.00;27.09
MCU_000426-RA;446.52;10.99;569.00;11.60;483.67;11.90;385.00;11.59
MCU_000426-RB;17.66;0.59;0.00;0.00;14.52;0.48;0.00;0.00
MCU_000426-RC;9.82;0.32;0.00;0.00;9.81;0.32;0.00;0.00
MCU_000427-RA;1078.00;55.71;1143.00;48.85;1302.00;67.23;744.00;46.88
MCU_000428-RA;1640.44;87.89;2286.25;101.29;2692.64;144.14;1629.32;106.42
MCU_000428-RB;122.56;3.81;86.75;2.24;325.36;10.12;76.68;2.92
MCU_000428-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000430-RA;1.01;0.81;9.04;5.76;0.00;0.00;3.01;2.75
MCU_000431-RA;584.03;25.44;666.53;24.03;729.11;31.74;441.40;23.47
MCU_000432-RA;33.64;0.76;35.02;0.66;50.20;1.14;3.15;0.09
MCU_000432-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000433-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000434-RA;626.00;33.93;818.00;36.66;742.36;40.20;510.00;33.70
MCU_000434-RB;0.00;0.00;0.00;0.00;7.64;0.38;0.00;0.00
MCU_000435-RA;627.00;33.14;669.00;29.24;824.00;43.52;480.00;30.93
MCU_000436-RA;207.48;8.06;405.79;13.05;180.91;7.02;224.76;10.66
MCU_000436-RB;293.52;5.24;188.21;2.78;770.09;13.74;81.24;1.78
MCU_000437-RA;69.66;5.09;108.23;6.53;55.57;4.06;169.53;15.06
MCU_000437-RB;294.08;22.41;315.77;19.87;392.43;29.88;216.47;20.05
MCU_000437-RC;4.27;0.27;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000438-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000438-RB;1335.00;31.32;1896.00;36.86;2370.00;55.57;902.00;25.90
MCU_000439-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000440-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000441-RA;68.52;1.10;107.00;1.42;127.00;2.03;35.00;0.69
MCU_000441-RB;3.48;0.06;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000442-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000443-RA;5817.71;192.51;6527.54;178.87;7136.70;236.00;3451.55;139.60
MCU_000443-RB;5456.73;185.52;7160.02;201.58;7994.30;271.61;4220.79;175.37
MCU_000443-RC;34.56;1.22;7.44;0.22;0.00;0.00;7.66;0.33
MCU_000444-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000445-RA;45.00;16.80;49.00;14.83;26.00;9.68;113.00;49.66
MCU_000446-RA;0.00;0.00;89.66;1.32;0.00;0.00;0.00;0.00
MCU_000446-RB;391.13;6.98;361.34;5.35;863.11;15.39;192.00;4.20
MCU_000446-RC;29.87;0.52;0.00;0.00;54.89;0.96;0.00;0.00
MCU_000447-RA;81.47;2.29;17.71;0.41;106.18;2.98;28.55;0.98
MCU_000447-RB;24.53;0.96;111.29;3.59;24.82;0.97;34.45;1.64
MCU_000448-RA;1091.00;40.68;1496.00;46.18;1927.00;71.81;786.00;35.80
MCU_000449-RA;723.00;91.34;987.00;102.57;830.00;104.70;655.00;99.95
MCU_000450-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000450-RB;1760.00;113.14;2124.00;112.81;2493.00;160.10;1210.00;94.69
MCU_000451-RA;71.19;3.27;134.23;5.11;70.69;3.25;48.33;2.71
MCU_000451-RB;22.61;0.85;0.04;0.00;20.60;0.78;0.00;0.00
MCU_000451-RC;20.21;0.72;3.83;0.11;0.00;0.00;5.67;0.25
MCU_000451-RD;0.00;0.00;6.90;0.17;17.71;0.54;0.00;0.00
MCU_000452-RA;24.00;4.60;16.00;2.51;44.00;8.42;15.00;3.45
MCU_000453-RA;159.00;5.28;206.00;5.67;248.00;8.23;130.00;5.28
MCU_000454-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000454-RB;285.00;13.79;300.00;12.01;262.00;12.67;166.00;9.80
MCU_000455-RA;70.52;1.81;48.98;1.04;87.40;2.24;64.37;2.02
MCU_000455-RB;0.00;0.00;0.00;0.00;18.62;0.55;0.00;0.00
MCU_000455-RC;233.63;14.49;286.34;14.68;273.71;16.96;188.81;14.26
MCU_000455-RD;9.85;0.29;17.68;0.43;21.27;0.63;11.82;0.43
MCU_000456-RA;572.00;20.12;592.00;17.24;823.00;28.93;392.00;16.85
MCU_000456-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000457-RA;116.20;2.63;191.55;3.59;95.55;2.16;97.18;2.69
MCU_000457-RB;12.53;0.20;20.45;0.27;35.85;0.57;6.82;0.13
MCU_000457-RC;65.27;1.02;0.00;0.00;190.60;2.97;0.00;0.00
MCU_000458-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000459-RA;17.85;0.84;0.00;0.00;7.98;0.38;0.00;0.00
MCU_000459-RB;2328.15;113.23;2673.00;107.54;2253.02;109.49;1487.00;88.22
MCU_000460-RA;5.37;0.50;2.80;0.22;0.00;0.00;0.00;0.00
MCU_000460-RB;33.63;2.73;44.20;2.97;32.00;2.60;26.00;2.57
MCU_000461-RA;5472.00;230.67;5892.00;205.55;5038.00;212.21;3087.00;158.87
MCU_000462-RA;7.48;0.76;5.34;0.45;14.18;1.44;1.46;0.18
MCU_000462-RB;416.52;33.53;475.66;31.60;504.82;40.59;263.54;25.77
MCU_000463-RA;0.00;0.00;0.00;0.00;1.00;0.04;0.00;0.00
MCU_000464-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000465-RA;1.00;0.08;0.00;0.00;3.00;0.25;0.00;0.00
MCU_000466-RA;26.00;0.86;29.00;0.80;14.00;0.46;3.00;0.12
MCU_000467-RA;13.59;0.77;10.94;0.51;18.66;1.05;3.69;0.25
MCU_000467-RB;190.41;13.59;260.06;15.33;242.34;17.28;157.31;13.66
MCU_000468-RA;3.53;0.22;6.35;0.33;13.38;0.83;0.00;0.00
MCU_000468-RB;12.08;0.40;12.65;0.35;8.36;0.28;18.00;0.74
MCU_000468-RC;0.39;0.01;0.00;0.00;19.26;0.63;0.00;0.00
MCU_000470-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000471-RA;5.62;0.31;0.00;0.00;2.87;0.16;1.86;0.12
MCU_000471-RB;570.35;19.07;776.69;21.50;699.18;23.36;467.57;19.11
MCU_000472-RA;38.11;0.95;52.17;1.07;19.01;0.47;37.00;1.12
MCU_000472-RB;0.00;0.00;10.55;0.14;0.00;0.00;0.00;0.00
MCU_000472-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000472-RD;36.44;0.59;10.68;0.14;73.83;1.20;0.00;0.00
MCU_000472-RE;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000472-RF;22.44;1.35;63.60;3.16;43.16;2.59;41.00;3.00
MCU_000473-RA;4.40;0.52;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000473-RB;44.60;2.04;58.00;2.20;41.00;1.87;25.00;1.40
MCU_000473-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000474-RA;218.00;34.52;246.00;31.97;189.00;29.87;140.00;26.67
MCU_000475-RA;2.00;0.33;9.00;1.23;9.00;1.50;5.00;1.00
MCU_000476-RA;0.00;0.00;0.00;0.00;98.26;1.82;0.00;0.00
MCU_000476-RB;359.00;6.77;517.00;8.09;497.74;9.39;189.00;4.37
MCU_000476-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000477-RA;0.00;0.00;0.00;0.00;4.72;0.15;0.00;0.00
MCU_000477-RB;220.00;6.43;230.00;5.57;339.28;9.92;123.00;4.40
MCU_000477-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000478-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000478-RB;106.00;5.49;149.00;6.38;117.00;6.05;51.00;3.22
MCU_000479-RA;13.08;1.53;42.43;4.09;8.97;1.05;38.21;5.41
MCU_000479-RB;196.92;6.48;239.31;6.52;300.03;9.86;55.60;2.24
MCU_000479-RC;0.00;0.00;26.26;0.71;0.00;0.00;60.20;2.39
MCU_000480-RA;1356.00;49.40;1743.00;52.57;1541.00;56.10;820.00;36.50
MCU_000481-RA;1042.00;316.30;1199.00;296.07;986.00;298.42;901.00;323.90
MCU_000482-RA;18.68;0.35;3.02;0.05;20.07;0.38;1.34;0.03
MCU_000482-RB;7.52;0.21;0.00;0.00;8.34;0.23;0.00;0.00
MCU_000482-RC;554.61;14.29;595.34;12.71;1260.25;32.45;198.80;6.27
MCU_000482-RD;9.04;0.21;4.39;0.08;3.73;0.09;0.00;0.00
MCU_000482-RE;718.14;18.99;815.25;17.87;952.61;25.18;434.85;14.07
MCU_000483-RA;426.00;146.24;393.00;109.53;310.00;106.08;316.00;128.01
MCU_000484-RA;582.00;10.68;578.00;8.79;1275.00;23.38;292.00;6.56
MCU_000484-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000485-RA;446.00;14.65;657.00;17.88;622.00;20.42;311.00;12.49
MCU_000486-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000487-RA;180.00;3.87;346.00;6.17;461.00;9.91;113.00;2.98
MCU_000488-RA;9612.00;569.15;9725.00;475.96;7357.00;435.23;13993.00;1009.33
MCU_000489-RA;1014.00;48.12;1392.00;54.65;1148.10;54.44;728.00;42.15
MCU_000489-RB;0.00;0.00;0.00;0.00;9.90;0.45;0.00;0.00
MCU_000490-RA;499.00;62.83;515.00;53.34;355.00;44.63;336.00;51.10
MCU_000491-RA;4.00;4.39;6.00;5.25;1.00;1.09;1.00;1.25
MCU_000492-RA;0.00;0.00;2.00;0.61;12.00;4.47;5.00;2.20
MCU_000493-RA;37.00;2.30;24.00;1.23;137.00;8.52;8.00;0.61
MCU_000494-RA;2444.01;149.85;3321.77;168.31;2959.42;181.28;2020.78;150.89
MCU_000494-RB;6.99;0.52;1.23;0.08;12.58;0.93;1.22;0.11
MCU_000495-RA;1020.00;66.55;1273.00;68.62;1092.00;71.17;904.00;71.79
MCU_000496-RA;0.00;0.00;1.00;0.43;0.00;0.00;0.00;0.00
MCU_000497-RA;599.00;24.14;703.00;23.45;684.00;27.55;438.00;21.56
MCU_000498-RA;1433.00;35.37;1892.00;38.70;1906.00;47.02;1066.00;32.20
MCU_000500-RA;72.00;1.32;33.33;0.51;35.85;0.66;0.00;0.00
MCU_000500-RB;28.23;0.55;96.19;1.56;86.09;1.68;37.19;0.89
MCU_000500-RC;201.77;4.05;199.47;3.32;327.06;6.56;142.81;3.51
MCU_000501-RA;41.84;1.86;32.94;1.21;18.77;0.83;0.00;0.00
MCU_000501-RB;198.75;9.44;218.15;8.57;166.40;7.90;131.23;7.60
MCU_000501-RC;25.40;1.16;13.91;0.52;76.83;3.50;11.77;0.65
MCU_000503-RA;7.85;1.20;8.87;1.11;0.00;0.00;0.00;0.00
MCU_000503-RB;33.15;3.47;23.13;1.99;24.00;2.51;24.00;3.04
MCU_000504-RA;430.47;4.69;553.13;5.00;784.47;8.54;290.37;3.88
MCU_000504-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000505-RA;1134.53;92.64;1123.87;75.73;817.06;66.64;670.63;66.52
MCU_000505-RB;0.00;0.00;0.00;0.00;12.47;0.81;0.00;0.00
MCU_000506-RA;644.26;33.46;727.17;31.23;761.05;39.49;504.05;31.92
MCU_000506-RB;110.74;3.20;118.83;2.85;147.95;4.27;75.95;2.68
MCU_000507-RA;2.24;0.06;0.00;0.00;9.32;0.26;0.00;0.00
MCU_000507-RB;36.23;0.58;6.42;0.08;24.87;0.40;7.83;0.15
MCU_000507-RC;30.61;0.45;0.00;0.00;115.87;1.71;28.78;0.52
MCU_000507-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000507-RE;11.73;0.24;55.46;0.94;103.87;2.13;24.91;0.62
MCU_000507-RF;9.85;0.16;81.04;1.08;32.83;0.53;11.78;0.23
MCU_000507-RG;27.77;0.58;15.95;0.28;120.71;2.53;0.00;0.00
MCU_000507-RH;135.56;3.39;163.13;3.38;129.55;3.24;105.69;3.24
MCU_000508-RA;0.00;0.00;6.53;0.34;0.00;0.00;0.00;0.00
MCU_000508-RB;22.72;1.14;3.51;0.15;28.62;1.44;13.16;0.81
MCU_000508-RC;750.28;48.91;972.97;52.40;1081.38;70.42;663.84;52.67
MCU_000509-RA;0.00;0.00;19.00;1.43;0.00;0.00;0.00;0.00
MCU_000509-RB;25.00;2.20;0.00;0.00;22.00;1.94;25.00;2.67
MCU_000510-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000511-RA;142.28;3.61;186.07;3.91;172.69;4.38;85.56;2.66
MCU_000511-RB;38.66;0.97;111.49;2.33;73.49;1.85;53.36;1.65
MCU_000511-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000511-RD;27.06;0.57;47.44;0.83;70.82;1.50;14.08;0.36
MCU_000512-RA;438.00;14.42;423.00;11.53;487.00;16.02;296.00;11.91
MCU_000513-RA;295.00;18.47;400.00;20.69;302.00;18.89;275.00;20.96
MCU_000515-RA;72.00;1.41;78.00;1.27;119.00;2.33;27.00;0.65
MCU_000516-RA;25.20;0.49;43.30;0.69;48.91;0.94;1.70;0.04
MCU_000516-RB;458.31;12.63;535.81;12.23;404.41;11.13;45.84;1.54
MCU_000516-RC;218.91;5.64;177.66;3.79;933.71;24.02;120.31;3.79
MCU_000516-RD;1121.22;31.55;1258.30;29.34;1571.58;44.20;627.50;21.60
MCU_000516-RE;1170.80;30.75;1094.35;23.81;1364.93;35.83;420.82;13.52
MCU_000516-RF;509.75;14.17;761.21;17.53;702.60;19.52;494.23;16.80
MCU_000516-RG;1293.25;33.57;915.93;19.70;1554.47;40.33;398.02;12.64
MCU_000516-RH;98.56;4.72;904.42;35.80;115.38;5.52;275.57;16.09
MCU_000517-RA;289.00;39.17;430.00;47.91;285.00;38.57;270.00;44.15
MCU_000518-RA;0.00;0.00;25.82;0.72;11.24;0.38;0.00;0.00
MCU_000518-RB;282.00;9.71;391.18;11.15;446.76;15.37;224.00;9.42
MCU_000519-RA;400.00;36.74;448.00;33.93;260.00;23.85;292.00;32.53
MCU_000520-RA;3.00;0.26;3.00;0.21;3.00;0.26;0.00;0.00
MCU_000521-RA;10.42;0.56;0.00;0.00;28.04;1.50;3.90;0.25
MCU_000521-RB;727.58;41.27;785.00;36.81;723.96;41.03;512.10;35.40
MCU_000522-RA;897.12;67.00;1131.88;69.79;845.12;63.05;730.81;66.35
MCU_000522-RB;2.88;0.20;17.12;0.99;2.88;0.20;3.19;0.27
MCU_000523-RA;60.00;2.62;121.00;4.37;85.00;3.71;48.00;2.56
MCU_000524-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000525-RA;26.00;1.17;41.00;1.53;63.00;2.84;26.00;1.43
MCU_000526-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000527-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000527-RB;95.00;1.06;136.00;1.25;0.26;0.00;38.00;0.52
MCU_000527-RC;0.00;0.00;0.00;0.00;153.74;1.68;0.00;0.00
MCU_000527-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000527-RE;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000528-RA;14.71;0.59;4.62;0.15;29.82;1.20;0.00;0.00
MCU_000528-RB;53.94;1.20;34.34;0.63;90.60;2.01;8.64;0.23
MCU_000528-RC;262.35;8.15;332.04;8.54;383.58;11.91;199.36;7.57
MCU_000529-RA;0.00;0.00;8.82;0.34;0.00;0.00;17.19;0.97
MCU_000529-RB;80.78;2.65;25.70;0.70;59.49;1.95;9.91;0.40
MCU_000529-RC;11.60;0.37;0.00;0.00;18.94;0.61;0.00;0.00
MCU_000529-RD;122.06;3.87;143.31;3.76;90.48;2.86;68.51;2.65
MCU_000529-RE;0.00;0.00;0.00;0.00;21.99;0.67;0.00;0.00
MCU_000529-RF;0.00;0.00;0.00;0.00;36.10;1.28;6.39;0.28
MCU_000530-RA;189.00;6.33;291.00;8.07;288.00;9.64;108.00;4.42
MCU_000531-RA;311.00;12.42;327.00;10.81;373.00;14.88;194.00;9.46
MCU_000532-RA;59.00;13.10;74.00;13.43;74.00;16.39;58.00;15.38
MCU_000533-RA;348.18;7.15;403.01;6.86;647.57;13.28;251.00;6.31
MCU_000533-RB;0.00;0.00;0.00;0.00;7.14;0.14;0.00;0.00
MCU_000533-RC;30.82;0.62;125.99;2.11;141.29;2.85;0.00;0.00
MCU_000534-RA;1042.00;88.89;964.00;67.84;1393.00;118.70;705.00;73.02
MCU_000535-RA;181.08;6.74;386.73;11.92;50.14;1.87;129.76;5.90
MCU_000535-RB;338.92;8.75;186.27;3.99;504.86;13.03;114.24;3.61
MCU_000536-RA;20.00;2.52;27.00;2.80;21.00;2.64;13.00;1.98
MCU_000537-RA;164.00;7.92;278.00;11.10;154.00;7.43;106.00;6.24
MCU_000538-RA;11.00;1.90;2.00;0.28;17.00;2.94;0.00;0.00
MCU_000539-RA;14.83;0.54;44.84;1.34;150.42;5.44;15.16;0.67
MCU_000539-RB;111.17;4.64;113.16;3.91;10.58;0.44;32.84;1.67
MCU_000540-RA;2.00;1.18;0.00;0.00;0.00;0.00;1.00;0.68
MCU_000541-RA;0.00;0.00;3.00;1.33;0.00;0.00;0.00;0.00
MCU_000542-RA;40.00;1.44;57.00;1.70;64.00;2.31;17.00;0.75
MCU_000543-RA;4709.00;103.00;5745.00;104.15;7227.00;157.99;3477.00;93.09
MCU_000544-RA;0.43;0.14;20.94;5.47;4.11;1.32;10.11;3.84
MCU_000544-RB;20.14;1.36;26.41;1.47;16.71;1.13;13.40;1.10
MCU_000544-RC;9.43;0.70;8.65;0.53;17.17;1.27;15.49;1.39
MCU_000545-RA;1119.12;87.90;1153.23;74.76;1134.00;88.97;826.78;78.91
MCU_000545-RB;15.88;1.44;181.77;13.58;0.00;0.00;71.22;7.83
MCU_000546-RA;1.00;0.04;1.00;0.04;6.00;0.27;1.00;0.05
MCU_000547-RA;544.31;15.15;470.36;10.84;439.78;12.23;162.70;5.54
MCU_000547-RB;83.79;2.55;217.97;5.50;379.99;11.56;300.30;11.18
MCU_000547-RC;19.90;0.64;15.66;0.42;16.23;0.52;0.00;0.00
MCU_000548-RA;1083.00;117.12;1319.00;117.48;1209.00;130.56;1127.00;147.55
MCU_000549-RA;1446.00;28.40;1860.00;30.28;2082.00;40.86;1045.00;25.12
MCU_000549-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_000550-RA;78.00;5.67;72.00;4.32;68.00;4.94;36.00;3.18
