TranscriptID;IV_expectedCount;IV_TPM;IV2_expectedCount;IV2_TPM;IV3_expectedCount;IV3_TPM;IV4_expectedCount;IV4_TPM
MCU_006545-RA;0.00;0.00;0.00;0.00;1.00;0.10;0.00;0.00
MCU_006546-RA;273.57;27.29;334.02;31.01;211.95;23.61;302.30;26.19
MCU_006547-RA;6.31;0.18;10.37;0.28;10.74;0.34;0.00;0.00
MCU_006547-RB;53.88;1.19;41.23;0.86;22.84;0.57;0.00;0.00
MCU_006547-RC;14.71;0.34;0.00;0.00;1.47;0.04;20.70;0.42
MCU_006547-RD;4.53;0.25;3.38;0.18;0.00;0.00;0.00;0.00
MCU_006548-RA;571.67;24.03;620.05;24.37;454.75;21.46;410.74;15.06
MCU_006548-RB;348.33;13.33;249.95;8.95;231.25;9.94;160.26;5.35
MCU_006549-RA;34.00;2.61;39.00;2.79;31.00;2.66;27.00;1.80
MCU_006550-RA;2445.00;115.00;2454.00;107.88;1767.00;93.27;1670.00;68.48
MCU_006550-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006552-RA;112.01;1.58;136.18;1.80;87.39;1.39;105.06;1.30
MCU_006553-RA;869.34;17.80;852.55;16.35;558.50;12.86;499.61;8.93
MCU_006553-RB;404.65;10.10;425.27;9.94;362.11;10.16;388.33;8.46
MCU_006555-RA;138.00;10.81;143.00;10.44;90.00;7.89;72.00;4.91
MCU_006556-RA;85.00;4.45;77.00;3.77;74.00;4.35;118.00;5.39
MCU_006557-RA;608.00;152.83;699.00;161.45;641.00;177.43;804.00;173.61
MCU_006558-RA;205.00;5.39;227.00;5.59;174.00;5.14;92.00;2.11
MCU_006559-RA;4.00;0.20;5.00;0.24;2.00;0.11;0.00;0.00
MCU_006560-RA;716.34;28.01;605.47;22.14;526.52;23.12;654.79;22.34
MCU_006561-RA;302.66;18.47;323.53;18.43;158.48;10.84;145.21;7.72
MCU_006562-RA;0.00;0.00;0.00;0.00;1.00;1.27;0.00;0.00
MCU_006563-RA;151.47;18.15;93.51;10.41;94.98;12.68;87.89;9.13
MCU_006563-RB;7.91;0.10;86.08;1.05;16.71;0.24;0.00;0.00
MCU_006563-RC;684.62;10.12;557.41;7.72;324.31;5.40;172.11;2.22
MCU_006564-RA;133.35;2.62;103.08;1.90;86.62;1.92;86.96;1.49
MCU_006565-RA;0.00;0.00;7.55;0.09;0.64;0.01;86.04;1.00
MCU_006565-RB;0.00;0.00;39.70;0.48;0.00;0.00;0.00;0.00
MCU_006565-RC;207.65;2.71;165.67;2.03;124.74;1.83;0.00;0.00
MCU_006566-RA;843.00;81.47;837.00;75.30;629.00;67.91;688.00;57.76
MCU_006567-RA;0.00;0.00;5.84;0.71;0.00;0.00;3.02;0.34
MCU_006567-RB;189.00;9.84;113.23;5.51;110.00;6.43;59.92;2.72
MCU_006567-RC;0.00;0.00;38.93;1.83;0.00;0.00;59.06;2.59
MCU_006568-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006569-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006570-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006571-RA;1.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006572-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006573-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006574-RA;3.00;0.09;10.00;0.29;2.00;0.07;1.00;0.03
MCU_006575-RA;559.00;194.34;672.00;213.03;506.00;192.09;700.00;207.72
MCU_006576-RA;251.21;7.51;223.33;6.25;147.96;4.97;97.41;2.54
MCU_006576-RB;113.79;3.32;57.67;1.57;79.04;2.59;42.59;1.08
MCU_006577-RA;284.00;17.19;313.00;17.69;192.00;13.03;152.00;8.02
MCU_006578-RA;52.50;2.18;73.29;2.84;27.86;1.30;30.19;1.09
MCU_006578-RB;11.11;0.55;13.37;0.62;49.92;2.78;0.00;0.00
MCU_006578-RC;688.66;37.12;612.92;30.86;331.04;20.01;425.26;19.97
MCU_006578-RD;176.74;9.07;353.42;16.96;204.18;11.76;188.54;8.44
MCU_006579-RA;6987.00;1317.29;9164.00;1595.87;7563.00;1579.20;10206.00;1660.34
MCU_006585-RA;433.34;9.92;431.12;9.24;245.66;6.32;157.60;3.15
MCU_006585-RB;44.66;0.82;40.88;0.70;19.34;0.40;11.40;0.18
MCU_006586-RA;272.00;32.40;293.00;32.43;221.00;29.35;221.00;22.83
MCU_006587-RA;18.00;0.43;21.00;0.46;17.00;0.45;15.00;0.31
MCU_006588-RA;448.00;36.78;487.00;37.26;464.00;42.61;582.00;41.55
MCU_006589-RA;0.00;0.00;8.18;0.20;0.00;0.00;0.00;0.00
MCU_006589-RB;260.75;5.93;163.88;3.49;138.43;3.54;121.13;2.41
MCU_006589-RC;7.18;0.15;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006589-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006589-RE;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006589-RF;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006589-RG;23.56;0.52;0.00;0.00;58.64;1.46;0.00;0.00
MCU_006589-RH;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006589-RI;0.00;0.00;0.00;0.00;25.93;0.64;25.32;0.49
MCU_006589-RJ;5.42;0.12;74.94;1.58;0.00;0.00;51.03;1.00
MCU_006589-RK;21.09;0.46;0.00;0.00;0.00;0.00;18.52;0.36
MCU_006590-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006591-RA;4491.00;839.14;4794.00;827.50;3268.00;676.38;5905.00;952.16
MCU_006592-RA;75.00;15.66;95.00;18.29;49.00;11.31;71.00;12.77
MCU_006593-RA;41.04;13.76;51.06;15.63;41.00;15.03;45.00;12.89
MCU_006593-RB;5.96;3.48;0.94;0.49;0.00;0.00;0.00;0.00
MCU_006594-RA;966.00;99.10;1228.00;117.20;974.00;111.55;1247.00;111.08
MCU_006595-RA;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.05
MCU_006596-RA;667.75;64.39;802.00;71.98;818.00;88.11;1096.00;91.81
MCU_006596-RB;2.25;0.20;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006597-RA;13.00;1.16;17.00;1.42;18.00;1.80;10.00;0.78
MCU_006598-RA;1.00;0.70;1.00;0.62;0.00;0.00;0.00;0.00
MCU_006599-RA;0.00;0.00;2.00;0.81;3.00;1.45;12.00;4.53
MCU_006601-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006602-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006602-RB;1242.45;17.61;1222.61;16.24;741.59;11.83;640.16;7.93
MCU_006603-RA;1110.55;8.29;973.39;6.82;738.41;6.21;707.84;4.62
MCU_006604-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006605-RA;0.00;0.00;1.00;1.14;0.00;0.00;0.00;0.00
MCU_006606-RA;0.00;0.00;0.00;0.00;2.00;0.20;0.00;0.00
MCU_006606-RB;0.00;0.00;1.00;0.16;0.00;0.00;0.00;0.00
MCU_006606-RC;0.00;0.00;0.00;0.00;0.00;0.00;3.65;0.03
MCU_006606-RD;8.11;0.08;0.00;0.00;0.00;0.00;4.75;0.04
MCU_006606-RE;0.00;0.00;0.00;0.00;0.03;0.00;112.49;1.16
MCU_006606-RF;727.89;8.22;634.00;6.72;459.97;5.85;85.11;0.84
MCU_006607-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006608-RA;468.89;11.35;448.20;10.16;305.52;8.31;214.43;4.53
MCU_006608-RB;178.11;4.29;122.80;2.77;81.48;2.21;70.57;1.49
MCU_006609-RA;2838.00;101.59;2791.00;93.48;1832.00;73.67;1541.00;48.14
MCU_006609-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006610-RA;4.93;0.25;24.61;1.16;0.00;0.00;13.08;0.57
MCU_006610-RB;30.61;0.95;28.68;0.83;47.98;1.67;0.00;0.00
MCU_006610-RC;974.46;33.70;833.71;26.98;614.02;23.86;560.92;16.93
MCU_006611-RA;1344.00;107.49;1457.00;108.62;990.00;88.58;890.00;61.91
MCU_006612-RA;137.00;5.39;142.00;5.22;124.00;5.48;94.00;3.22
MCU_006613-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006614-RA;19.00;1.12;14.00;0.77;10.00;0.66;5.00;0.26
MCU_006615-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006616-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006617-RA;237.00;30.59;277.00;33.19;177.00;25.44;156.00;17.45
MCU_006618-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006619-RA;0.00;0.00;1.00;0.15;1.00;0.18;0.00;0.00
MCU_006620-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006621-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006621-RB;1575.00;234.91;1684.00;232.76;1149.00;190.49;1054.00;136.03
MCU_006622-RA;31.02;0.94;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006622-RB;446.98;13.79;414.00;11.96;245.00;8.50;140.00;3.77
MCU_006623-RA;92.00;4.46;73.00;3.30;39.00;2.12;25.00;1.06
MCU_006624-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006625-RA;187.71;9.93;151.61;7.49;131.62;7.81;125.90;5.80
MCU_006625-RB;52.60;2.44;26.46;1.15;50.38;2.63;27.10;1.10
MCU_006625-RC;6.63;0.32;21.93;0.98;0.00;0.00;0.00;0.00
MCU_006626-RA;322.61;27.94;394.47;31.83;299.01;28.96;353.89;26.65
MCU_006626-RB;41.18;3.45;26.53;2.07;7.32;0.69;69.79;5.09
MCU_006626-RC;5.21;1.15;0.00;0.00;14.67;3.59;10.32;1.97
MCU_006627-RA;1200.00;76.54;1342.00;79.89;1208.00;86.33;1426.00;79.20
MCU_006628-RA;76.42;9.83;78.57;9.39;80.43;11.53;131.88;14.71
MCU_006628-RB;11.00;2.75;12.21;2.80;16.52;4.55;14.16;3.04
MCU_006629-RA;248.00;14.23;268.00;14.36;197.00;12.67;250.00;12.50
MCU_006630-RA;69.00;15.40;82.00;16.86;51.00;12.57;53.00;10.18
MCU_006631-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006632-RA;167.00;1.65;121.00;1.12;0.00;0.00;37.00;0.32
MCU_006632-RB;0.00;0.00;0.00;0.00;73.00;0.81;0.00;0.00
MCU_006633-RA;1030.00;126.31;1143.00;130.19;708.00;96.75;658.00;69.96
MCU_006635-RA;45.10;14.44;53.07;15.52;36.08;12.64;52.81;14.45
MCU_006635-RB;56.19;4.10;100.49;6.85;41.86;3.42;50.58;3.21
MCU_006635-RC;112.71;10.15;115.45;9.68;119.06;11.99;103.62;8.11
MCU_006636-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006636-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006636-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006636-RD;0.00;0.00;8.74;0.14;0.00;0.00;0.00;0.00
MCU_006636-RE;0.00;0.00;0.00;0.00;3.64;0.07;0.00;0.00
MCU_006636-RF;76.76;1.35;0.00;0.00;34.76;0.69;35.46;0.54
MCU_006636-RG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006636-RH;0.00;0.00;65.97;1.08;0.00;0.00;0.00;0.00
MCU_006636-RI;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006636-RJ;4.24;0.09;0.00;0.00;0.00;0.00;2.54;0.05
MCU_006636-RK;0.00;0.00;6.29;0.13;0.72;0.02;0.00;0.00
MCU_006636-RL;0.00;0.00;0.00;0.00;0.72;0.02;0.00;0.00
MCU_006636-RM;0.00;0.00;0.00;0.00;1.16;0.05;0.00;0.00
MCU_006637-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006638-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006639-RA;497.00;17.22;491.00;15.92;400.00;15.57;274.00;8.29
MCU_006640-RA;0.00;0.00;16.87;1.42;0.00;0.00;0.00;0.00
MCU_006640-RB;298.00;28.25;304.13;26.84;239.00;25.31;216.00;17.79
MCU_006641-RA;212.00;14.04;278.00;17.18;162.00;12.02;162.00;9.34
MCU_006642-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006643-RA;4.71;1.49;4.63;1.33;2.41;0.83;11.97;3.23
MCU_006643-RB;1400.29;639.60;1607.37;664.07;1554.59;768.64;2289.03;886.65
MCU_006644-RA;646.00;100.10;940.00;134.92;507.00;87.28;796.00;106.69
MCU_006645-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006646-RA;180.00;19.52;206.00;20.77;127.00;15.37;123.00;11.58
MCU_006647-RA;0.00;0.00;0.00;0.00;2.00;1.94;0.00;0.00
MCU_006649-RA;269.00;3.13;142.90;1.56;195.00;2.56;101.00;1.03
MCU_006649-RB;0.00;0.00;25.71;0.28;0.00;0.00;0.00;0.00
MCU_006649-RC;0.00;0.00;62.38;0.68;0.00;0.00;0.00;0.00
MCU_006650-RA;470.00;42.38;604.00;50.72;374.00;37.69;403.00;31.58
MCU_006651-RA;454.00;308.92;506.00;307.03;335.00;243.07;437.00;249.37
MCU_006652-RA;53.93;2.67;66.00;3.06;43.00;2.39;29.67;1.28
MCU_006652-RB;13.07;2.32;0.00;0.00;0.00;0.00;14.33;2.20
MCU_006653-RA;89.00;1.86;74.00;1.45;36.00;0.85;22.00;0.40
MCU_006653-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006654-RA;3.00;0.34;0.00;0.00;0.00;0.00;3.00;0.29
MCU_006655-RA;136.00;12.72;128.00;11.14;101.00;10.55;78.00;6.34
MCU_006656-RA;12.22;0.84;15.98;1.02;9.15;0.70;16.81;1.01
MCU_006656-RB;32.78;3.27;39.02;3.62;19.85;2.21;25.19;2.18
MCU_006657-RA;10.00;4.64;16.00;6.71;14.00;7.03;17.00;6.69
MCU_006658-RA;127.00;9.48;92.00;6.41;88.00;7.36;98.00;6.37
MCU_006659-RA;0.00;0.00;1.00;0.09;0.00;0.00;0.00;0.00
MCU_006660-RA;48.00;8.72;66.00;11.08;38.00;7.65;47.00;7.37
MCU_006661-RA;96.21;1.73;104.21;1.75;37.97;0.77;47.27;0.74
MCU_006661-RB;319.67;6.19;200.75;3.64;201.18;4.39;28.32;0.48
MCU_006661-RC;0.00;0.00;0.00;0.00;0.00;0.00;213.40;3.69
MCU_006661-RD;133.61;2.68;149.45;2.81;59.37;1.34;0.32;0.01
MCU_006661-RE;0.00;0.00;0.00;0.00;38.08;0.86;0.00;0.00
MCU_006662-RA;278.51;2.91;280.58;2.74;194.40;2.28;257.69;2.35
MCU_006663-RA;1969.00;141.00;2115.00;141.27;1750.00;140.31;1938.00;120.77
MCU_006664-RA;1248.00;71.12;820.00;43.64;728.00;46.52;590.00;29.29
MCU_006665-RA;99.00;1.96;83.00;1.54;38.00;0.85;55.00;0.95
MCU_006666-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006667-RA;322.00;28.15;385.00;31.36;275.00;26.88;288.00;21.89
MCU_006668-RA;5.76;0.68;0.00;0.00;9.03;1.19;4.43;0.46
MCU_006668-RB;24.24;1.10;28.92;1.22;11.49;0.58;10.00;0.39
MCU_006668-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006668-RD;0.00;0.00;0.08;0.02;2.48;0.60;3.57;0.67
MCU_006669-RA;306.00;34.30;328.00;34.18;246.00;30.76;312.00;30.35
MCU_006670-RA;1985.00;268.26;2141.00;268.45;1923.00;289.25;2513.00;294.18
MCU_006671-RA;478.79;9.92;521.37;10.12;474.41;11.06;459.72;8.32
MCU_006671-RB;18.89;0.38;55.02;1.04;28.84;0.65;0.00;0.00
MCU_006671-RC;638.83;15.53;759.55;17.29;513.52;14.04;480.43;10.20
MCU_006671-RD;314.91;7.44;22.18;0.49;117.75;3.13;60.23;1.24
MCU_006672-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006672-RB;637.43;24.69;594.00;21.52;413.67;18.00;301.00;10.17
MCU_006672-RC;2.57;0.08;0.00;0.00;2.33;0.08;0.00;0.00
MCU_006673-RA;0.00;0.00;1.00;0.25;0.00;0.00;0.00;0.00
MCU_006674-RA;2959.00;188.16;3219.00;191.06;2198.00;156.61;2783.00;154.10
MCU_006675-RA;873.00;29.49;871.00;27.53;756.00;28.70;840.00;24.77
MCU_006676-RA;485.00;69.13;558.00;73.74;370.00;58.65;309.00;38.13
MCU_006677-RA;1022.00;94.51;1203.00;103.58;953.00;98.48;1153.00;92.65
MCU_006678-RA;1453.21;124.71;1501.71;120.06;1179.38;113.17;1209.39;90.23
MCU_006678-RB;194.79;15.70;237.29;17.83;152.62;13.76;154.61;10.84
MCU_006679-RA;198.00;17.78;233.74;19.55;197.00;19.77;281.71;21.98
MCU_006679-RB;0.00;0.00;31.26;2.52;0.00;0.00;18.29;1.37
MCU_006680-RA;957.00;81.29;1131.00;89.51;939.00;89.19;1005.00;74.22
MCU_006681-RA;279.96;13.03;365.67;15.91;263.25;13.75;225.41;9.15
MCU_006681-RB;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.09
MCU_006682-RA;20.04;0.42;14.33;0.28;4.75;0.11;9.20;0.17
MCU_006683-RA;1131.00;110.20;1290.00;116.99;977.00;106.33;1033.00;87.43
MCU_006684-RA;9.00;6.36;6.00;3.77;13.00;9.78;23.00;13.61
MCU_006686-RA;40.45;0.80;19.24;0.36;0.00;0.00;20.93;0.36
MCU_006686-RB;732.06;15.29;582.17;11.39;449.64;10.56;245.58;4.48
MCU_006686-RC;149.49;3.03;140.59;2.67;55.36;1.26;84.48;1.50
MCU_006687-RA;14.66;0.49;19.21;0.60;0.00;0.00;31.28;0.91
MCU_006687-RB;1884.79;56.52;1637.70;45.97;1141.49;38.47;883.72;23.13
MCU_006687-RC;4.55;0.18;5.09;0.19;1.51;0.07;0.00;0.00
MCU_006687-RD;3.00;6.44;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006688-RA;757.00;40.75;799.00;40.18;492.00;29.70;621.00;29.13
MCU_006689-RA;484.03;16.86;441.35;14.38;370.05;14.48;290.26;8.82
MCU_006690-RA;118.44;6.46;206.61;10.52;135.10;8.26;118.51;5.63
MCU_006690-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006690-RC;3.49;0.20;29.73;1.61;0.00;0.00;0.00;0.00
MCU_006690-RD;538.07;33.55;514.66;29.96;389.90;27.24;443.49;24.08
MCU_006691-RA;113.89;4.17;113.64;3.89;69.20;2.85;64.80;2.07
MCU_006691-RB;59281.11;2248.48;60288.36;2138.99;47771.80;2035.12;51156.20;1692.82
MCU_006692-RA;94.00;41.20;91.00;36.12;60.00;28.51;76.00;28.28
MCU_006693-RA;563.00;60.82;597.00;59.98;538.00;64.85;772.00;72.39
MCU_006695-RA;1300.00;75.85;1218.00;66.36;841.00;55.01;799.00;40.61
MCU_006696-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006696-RB;2117.00;192.56;2001.00;169.50;1521.00;154.62;1600.00;126.48
MCU_006697-RA;20.63;1.41;13.84;0.88;35.61;2.73;28.17;1.68
MCU_006697-RB;185.37;13.09;190.51;12.55;148.31;11.73;202.11;12.43
MCU_006697-RC;0.00;0.00;9.65;0.58;4.08;0.30;4.72;0.27
MCU_006698-RA;0.00;0.00;0.00;0.00;0.00;0.00;6.00;1.28
MCU_006698-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006698-RC;8.00;1.57;22.00;3.98;10.00;2.17;0.00;0.00
MCU_006699-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006699-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006699-RC;93.94;1.31;201.09;2.64;89.29;1.41;23.52;0.29
MCU_006699-RD;311.78;4.63;249.43;3.47;109.78;1.84;69.54;0.90
MCU_006699-RE;184.29;4.83;118.48;2.91;145.93;4.30;108.94;2.49
MCU_006700-RA;34.00;1.31;28.00;1.01;32.00;1.38;34.00;1.14
MCU_006701-RA;2719.00;303.16;2904.00;301.00;3390.00;421.61;5019.00;485.58
MCU_006702-RA;90.64;2.03;130.47;2.73;78.17;1.97;77.38;1.51
MCU_006702-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006702-RC;2.36;0.47;17.53;3.19;7.83;1.71;1.62;0.28
MCU_006703-RA;164.00;11.26;103.00;6.60;102.00;7.84;90.00;5.38
MCU_006704-RA;14261.00;1391.19;14515.00;1317.90;12401.00;1351.19;17753.00;1504.33
MCU_006705-RA;0.00;0.00;10.23;0.79;7.53;0.70;11.62;0.84
MCU_006705-RB;4422.00;387.86;4510.77;368.55;3953.47;387.66;4422.38;337.18
MCU_006706-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006707-RA;630.00;109.40;548.00;88.00;467.00;89.94;548.00;82.20
MCU_006708-RA;3292.75;81.71;2693.75;62.60;2032.59;56.72;1435.02;31.10
MCU_006708-RB;205.25;6.23;264.25;7.51;124.41;4.24;82.98;2.20
MCU_006709-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006710-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006711-RA;4.00;2.85;3.00;1.90;3.00;2.27;0.00;0.00
MCU_006712-RA;10.00;4.41;16.00;6.38;5.00;2.39;1.00;0.37
MCU_006713-RA;1.00;0.71;0.00;0.00;1.00;0.76;0.00;0.00
MCU_006714-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006715-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006716-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006719-RA;14.01;0.38;14.13;0.36;0.00;0.00;6.96;0.17
MCU_006719-RB;7.99;0.30;17.87;0.64;11.00;0.47;1.04;0.03
MCU_006720-RA;521.00;35.14;584.00;36.75;368.00;27.80;373.00;21.90
MCU_006722-RA;166.80;23.61;120.11;15.77;158.84;25.01;120.90;14.82
MCU_006722-RB;211.62;29.81;255.00;33.31;153.08;23.98;193.32;23.58
MCU_006722-RC;16.58;1.20;17.89;1.21;10.08;0.82;11.78;0.74
MCU_006723-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006724-RA;380.00;17.02;352.00;14.74;236.00;11.86;197.00;7.69
MCU_006725-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006726-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006727-RA;16.00;2.07;23.00;2.77;14.00;2.02;12.00;1.35
MCU_006728-RA;303.00;45.68;324.00;45.26;231.00;38.71;261.00;34.05
MCU_006729-RA;2.00;0.36;0.00;0.00;0.00;0.00;4.00;0.62
MCU_006730-RA;88.47;3.90;86.85;3.58;75.00;3.71;42.00;1.61
MCU_006731-RA;232.00;19.09;214.00;16.41;184.00;16.93;167.00;11.95
MCU_006732-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006733-RA;230.81;5.59;224.35;5.09;150.78;4.11;113.41;2.40
MCU_006734-RA;2368.19;218.27;2381.65;204.40;1916.22;197.36;2575.59;206.28
MCU_006735-RA;54.40;2.83;22.58;1.10;16.27;0.95;0.00;0.00
MCU_006735-RB;329.60;17.56;310.42;15.45;181.73;10.86;202.00;9.38
MCU_006736-RA;244.74;21.09;255.81;20.54;167.32;16.12;142.49;10.67
MCU_006736-RB;0.00;0.00;2.26;0.17;22.90;2.11;86.85;6.23
MCU_006736-RC;12.49;0.99;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006736-RD;19.76;1.50;47.93;3.40;24.78;2.11;9.65;0.64
MCU_006737-RA;67.00;3.05;90.00;3.84;43.00;2.20;22.00;0.87
MCU_006739-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006740-RA;59.00;9.19;50.00;7.22;44.00;7.62;34.00;4.58
MCU_006741-RA;278.00;7.55;292.00;7.43;228.00;6.96;112.00;2.66
MCU_006741-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006742-RA;27.02;8.01;25.00;6.79;19.00;6.18;46.00;11.68
MCU_006743-RA;1012.00;67.01;1042.00;64.38;887.00;65.79;956.00;55.11
MCU_006744-RA;342.00;35.83;289.00;28.17;226.00;26.43;201.00;18.28
MCU_006745-RA;96.00;13.52;86.00;11.23;52.00;8.15;29.00;3.54
MCU_006746-RA;0.00;0.00;2.05;0.22;0.00;0.00;2.42;0.24
MCU_006746-RB;15.90;0.21;27.00;0.33;17.78;0.26;1.55;0.02
MCU_006746-RC;358.70;4.64;212.93;2.58;197.70;2.88;109.79;1.24
MCU_006746-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006746-RE;0.00;0.00;17.70;0.21;0.00;0.00;0.00;0.00
MCU_006746-RF;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006746-RG;88.98;1.31;63.68;0.88;31.82;0.53;17.56;0.23
MCU_006746-RH;416.43;8.23;328.65;6.08;138.06;3.07;61.00;1.05
MCU_006746-RI;0.00;0.00;0.00;0.00;106.64;2.86;171.68;3.57
MCU_006747-RA;383.00;146.92;524.00;182.78;578.00;241.39;810.00;264.63
MCU_006748-RA;0.00;0.00;1.00;0.24;2.00;0.57;1.00;0.22
MCU_006751-RA;1201.00;196.31;1103.00;166.88;1022.00;185.44;1491.00;210.67
MCU_006752-RA;198.11;24.88;196.63;22.93;170.86;23.90;180.50;19.65
MCU_006752-RB;84.89;10.19;45.37;5.06;90.14;12.06;89.50;9.31
MCU_006753-RA;1839.00;187.97;2147.00;204.17;1668.00;190.34;2206.00;195.79
MCU_006754-RA;154.00;13.52;193.00;15.79;152.00;14.92;150.00;11.45
MCU_006755-RA;183.00;10.57;133.00;7.17;121.00;7.83;129.00;6.49
MCU_006756-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006757-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006758-RA;1193.00;100.62;1261.00;99.10;1001.00;94.42;1192.00;87.41
MCU_006760-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006761-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006762-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006763-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006763-RB;16.41;0.37;9.29;0.20;15.10;0.38;0.00;0.00
MCU_006763-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006763-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_006763-RE;105.49;2.19;55.20;1.07;0.00;0.00;0.00;0.00
MCU_006763-RF;0.00;0.00;0.00;0.00;22.30;0.55;0.00;0.00
MCU_006763-RG;63.65;1.42;93.96;1.96;157.56;3.95;0.00;0.00
